,id,bigrams
1012,6321615,"[('stay', 'here'), ('lots', 'of'), ('The', 'location')]"
1013,6323369,"[('The', 'apartment'), ('had', 'a'), ('apartment', 'was')]"
1014,6324363,"[('Red', 'Line'), ('’', 's'), ('coffee', 'shops')]"
1015,6325307,"[('was', 'very'), ('a', 'great'), ('house', 'was')]"
1016,6331758,"[('we', 'were'), ('room', 'was'), ('was', 'very')]"
1017,6343895,"[('of', 'the'), ('Andrew', 'and')]"
1018,6344612,"[('Aragon', 'Ballroom'), ('conveniently', 'located'), ('1-2', 'people')]"
1019,6345940,"[('23rd', 'floor'), ('Four', 'Seasons'), ('Magnificent', 'Mile')]"
1020,6346224,"[('walking', 'distance'), ('nicely', 'decorated'), ('us', 'feel')]"
1021,6346374,"[('added', 'bonus'), ('Trader', ""Joe's""), ('using', 'Airbnb')]"
1022,6354166,"[('minute', 'walk'), ('red', 'line'), ('private', 'bathroom')]"
1023,6360647,[]
1024,6362890,"[('the', 'apartment'), ('is', 'a')]"
1025,6373795,[]
1026,6374350,"[('public', 'transportation'), ('without', 'disturbing'), ('walking', 'distance')]"
1027,6374890,"[('in', 'Chicago'), ('We', 'had'), ('a', 'great')]"
1028,6375348,"[('air', 'mattress'), ('come', 'back'), ('tucked', 'away')]"
1029,6375968,"[('street', 'parking'), ('would', 'be'), ('as', 'described')]"
1030,6376734,[]
1031,6377862,"[('rental', 'car'), ('early', 'flight'), ('as', 'described')]"
1032,6382314,"[('The', 'apartment'), ('easy', 'to'), ('is', 'very')]"
1033,6382734,"[('walking', 'distance'), ('Thank', 'you'), ('her', 'way')]"
1034,6383040,[]
1035,6383124,[]
1036,6383224,[]
1037,6383376,[]
1038,6390952,"[('Blue', 'Line'), ('grocery', 'stores'), ('Wicker', 'Park')]"
1039,6391342,"[('street', 'parking'), ('His', 'home'), ('my', 'own')]"
1040,6403198,[]
1041,6404370,"[('Highly', 'recommended'), ('come', 'back'), ('every', 'morning')]"
1042,6406528,"[('walking', 'distance'), ('within', 'walking'), ('red', 'line')]"
1043,6419072,"[('clean', 'and'), ('on', 'the'), ('had', 'a')]"
1044,6423299,"[('walking', 'distance'), ('my', 'first'), ('blue', 'line')]"
1045,6447131,"[('few', 'blocks'), ('public', 'transportation'), ('top', 'floor')]"
1046,6448319,"[('free', 'parking'), ('make', 'sure'), ('green', 'line')]"
1047,6448745,[]
1048,6460914,"[('at', ""Patrice's""), ('looking', 'for'), ('very', 'easy')]"
1049,6463650,"[('Hyde', 'Park'), ('coach', 'house'), ('neighborhood', 'is')]"
1050,6472628,"[('very', 'helpful'), ('wonderful', 'host'), ('we', 'had')]"
1051,6475981,"[('automated', 'posting'), ('days', 'before'), ('Highly', 'recommended')]"
1052,6480445,"[('blue', 'line'), ('walking', 'distance'), ('highly', 'recommend')]"
1053,6488146,[]
1054,6488243,[]
1055,6499322,"[('Red', 'Line'), ('walking', 'distance'), ('public', 'transportation')]"
1056,6504076,"[('you', 'feel'), ('are', 'very')]"
1057,6504170,"[('Wicker', 'Park'), ('West', 'Town'), ('last', 'minute')]"
1058,6506359,[]
1059,6510361,"[('Magnificent', 'Mile'), ('walking', 'distance'), ('loved', 'staying')]"
1060,6511971,"[('convenience', 'store'), ('walking', 'distance'), ('Soldier', 'Field')]"
1061,6513021,"[('Hyde', 'Park'), ('us', 'feel'), ('University', 'of')]"
1062,6515667,"[('very', 'clean'), ('Close', 'to'), ('The', 'apartment')]"
1063,6515813,"[('Brown', 'Line'), ('public', 'transportation'), ('next', 'time')]"
1064,6516410,"[('West', 'Town'), ('Wicker', 'Park'), ('blue', 'line')]"
1065,6524346,"[('with', 'a'), ('place', 'is'), ('Elaine', 'was')]"
1066,6527596,"[('ping', 'pong'), ('Wicker', 'Park'), ('walking', 'distance')]"
1067,6528643,"[('apartment', 'is'), ('for', 'a')]"
1068,6528832,"[('easy', 'to'), ('to', 'the')]"
1069,6528867,"[('Old', 'Town'), ('stay', 'here'), ('very', 'responsive')]"
1070,6528967,[]
1071,6553226,"[('wicker', 'park'), ('Wicker', 'Park'), (""I've"", 'ever')]"
1072,6555395,[]
1073,6558625,"[('will', 'definitely'), ('when', 'we'), ('our', 'stay')]"
1074,6560525,"[('is', 'a'), ('was', 'great'), ('Monica', 'was')]"
1075,6570622,"[('brown', 'line'), ('here', 'again'), ('host', 'She')]"
1076,6572020,"[('my', 'first'), ('are', 'so'), ('during', 'our')]"
1077,6575827,"[('our', 'little'), ('noise', 'from'), ('recommend', 'this')]"
1078,6576714,"[('well', 'maintained'), ('highly', 'recommend'), ('recommend', 'this')]"
1079,6577697,[]
1080,6585861,"[('Paulina', 'were'), ('in', 'their'), ('house', 'is')]"
1081,6588681,"[('public', 'transportation'), ('perfectly', 'located'), ('Blue', 'Line')]"
1082,6589907,"[('great', 'location'), ('here', 'again'), ('Plenty', 'of')]"
1083,6591294,"[('red', 'line'), ('walking', 'distance'), ('free', 'street')]"
1084,6602309,"[('Lisa', 'was'), ('a', 'great'), ('for', 'a')]"
1085,6610580,"[('master', 'bedroom'), ('last', 'minute'), ('make', 'sure')]"
1086,6612044,"[('bus', 'stop'), ('dining', 'table'), ('beautifully', 'decorated')]"
1087,6613250,"[('Hyde', 'Park'), ('just', 'like'), ('an', 'excellent')]"
1088,6613263,"[('walking', 'distance'), ('for', 'my'), ('I', 'felt')]"
1089,6614198,"[('I', 'would'), ('the', 'city'), ('apartment', 'is')]"
1090,6622853,"[('15', 'minute'), ('Highly', 'recommended'), ('come', 'back')]"
1091,6627823,"[('red', 'line'), ('walking', 'distance'), ('make', 'sure')]"
1092,6634916,"[('’', 's'), ('staying', 'here'), ('late', 'at')]"
1093,6644005,"[('walking', 'distance'), ('highly', 'recommend'), ('as', 'well')]"
1094,6644524,"[('automated', 'posting'), ('Wicker', 'Park'), ('highly', 'recommend')]"
1095,6653315,"[('grocery', 'store'), ('24', 'hour'), ('coffee', 'shop')]"
1096,6654182,"[('Plum', 'Market'), ('sparsely', 'decorated'), ('Lincoln', 'Park')]"
1097,6655683,"[('The', 'house'), ('we', 'had'), ('a', 'great')]"
1098,6671151,"[('stay', 'here'), ('waiting', 'for'), ('for', 'us')]"
1099,6672989,"[('at', ""Emily's""), ('I', 'would'), ('made', 'it')]"
1100,6673071,"[('us', 'feel'), ('I', 'think'), ('our', 'stay')]"
1101,6674872,[]
1102,6677879,"[('made', 'sure'), ('I', 'would'), ('great', 'host')]"
1103,6686012,"[('air', 'bnb'), ('Wicker', 'Park'), ('Blue', 'Line')]"
1104,6686298,"[('felt', 'like'), ('as', 'described'), ('Thank', 'you')]"
1105,6688835,"[('’', 's'), ('could', 'not'), ('have', 'been')]"
1106,6690014,[]
1107,6693367,"[('Green', 'Mill'), ('walking', 'distance'), ('public', 'transportation')]"
1108,6693396,[]
1109,6699565,"[('John', 'is'), ('a', 'very'), ('of', 'the')]"
1110,6700654,"[('cream', 'cheese'), ('anyone', 'looking'), ('within', 'walking')]"
1111,6705844,"[('Old', 'Town'), ('than', 'enough'), ('if', 'you')]"
1112,6712154,[]
1113,6712434,"[('hot', 'water'), ('would', 'be'), ('feel', 'that')]"
1114,6713059,"[('homemade', 'scones'), ('as', 'well'), ('definitely', 'recommend')]"
1115,6713251,"[('public', 'transportation'), ('did', 'not'), ('hot', 'water')]"
1116,6713438,"[('place', 'to'), ('We', 'had'), ('Amanda', 'was')]"
1117,6716477,"[(""Joe's"", 'place'), ('clean', 'and')]"
1118,6716705,"[('Roscoe', 'Village'), ('a', 'great'), ('comfortable', 'and')]"
1119,6717327,"[('highly', 'recommend'), ('my', 'first'), ('here', 'again')]"
1120,6724355,"[('green', 'line'), ('Hyde', 'Park'), ('15', 'minutes')]"
1121,6730602,"[('walking', 'distance'), ('come', 'back'), ('I', 'would')]"
1122,6731350,"[(""Mana's"", 'place'), ('place', 'was'), ('Mana', 'was')]"
1123,6732036,"[('cab', 'ride'), ('needed', 'anything'), ('street', 'noise')]"
1124,6736478,[]
1125,6743785,"[('garden', 'level'), ('red', 'line'), ('few', 'blocks')]"
1126,6743908,"[('I', 'needed'), ('that', 'I')]"
1127,6750168,"[('walking', 'distance'), ('living', 'room'), ('far', 'from')]"
1128,6750510,"[('Highly', 'recommended'), ('here', 'again'), ('minute', 'walk')]"
1129,6756977,"[('our', 'arrival'), ('in', 'Chicago'), ('we', 'needed')]"
1130,6757098,"[('too', 'far'), ('grocery', 'store'), ('business', 'trip')]"
1131,6759056,"[('highly', 'recommend'), ('will', 'definitely'), ('Airbnb', 'experience')]"
1132,6763627,"[('with', 'her'), ('was', 'very')]"
1133,6763763,"[('automated', 'posting'), ('before', 'arrival'), ('days', 'before')]"
1134,6764230,"[('Thank', 'you'), ('helped', 'me'), ('let', 'me')]"
1135,6764244,"[('make', 'sure'), ('nicely', 'decorated'), ('Garden', 'Oasis')]"
1136,6764833,"[('before', 'arrival'), ('never', 'felt'), ('make', 'sure')]"
1137,6765262,"[('recommend', 'it'), ('I', 'would'), ('would', 'recommend')]"
1138,6767677,"[('automated', 'posting'), ('before', 'arrival'), ('canceled', 'this')]"
1139,6768827,[]
1140,6773167,[]
1141,6777362,"[('was', 'very')]"
1142,6780171,"[('location', 'was')]"
1143,6780531,"[('Ukrainian', 'Village'), ('highly', 'recommend'), ('here', 'again')]"
1144,6781104,"[('Oasis', 'Retreat'), ('convention', 'center'), ('didn', '’')]"
1145,6782887,"[('magnificent', 'mile'), ('Michigan', 'Avenue'), ('Air', 'BnB')]"
1146,6784999,"[('Would', 'definitely'), ('rooftop', 'deck'), ('here', 'again')]"
1147,6792661,"[('At', 'Home'), ('here', 'again'), ('stay', 'here')]"
1148,6793653,"[('Roscoe', 'Village'), ('had', 'a'), ('for', 'our')]"
1149,6794333,"[('minute', 'walk'), ('if', 'you'), ('staying', 'on')]"
1150,6801204,"[('but', 'they'), ('stay', 'with'), ('hosts', 'They')]"
1151,6807789,[]
1152,6811019,"[('Jefferson', 'Park'), ('she', 'even'), ('The', 'neighborhood')]"
1153,6824295,"[('his', 'family'), ('help', 'with'), ('family', 'were')]"
1154,6830348,"[('que', 'le'), ('grocery', 'store'), ('come', 'back')]"
1155,6831232,"[('walking', 'distance'), ('an', 'awesome'), ('gave', 'us')]"
1156,6832650,"[('blue', 'line'), ('exactly', 'as'), ('I', 'would')]"
1157,6843452,[]
1158,6846209,"[('Philanthropy', 'Manor'), ('Rogue', 'Philanthropy'), ('public', 'transportation')]"
1159,6851841,"[('Jaime', 'was')]"
1160,6853688,[]
1161,6853914,"[('place', 'for')]"
1162,6854069,"[('easy', 'to'), ('the', 'apartment'), ('This', 'was')]"
1163,6855475,"[('URL', 'HIDDEN'), ('here', 'again'), ('an', 'amazing')]"
1164,6863046,"[('if', 'you'), ('of', 'the'), ('the', 'apartment')]"
1165,6863178,"[('We', 'had'), ('of', 'room'), ('plenty', 'of')]"
1166,6864560,"[('West', 'Loop'), ('as', 'described'), ('I', 'would')]"
1167,6871142,"[('brand', 'new'), ('here', 'again'), ('when', 'I')]"
1168,6881079,"[('let', 'us'), ('beautifully', 'decorated'), ('We', 'had')]"
1169,6884198,"[('as', 'described'), ('at', 'Shmuels'), ('away', 'from')]"
1170,6884326,"[('Blue', 'Line'), ('Ukrainian', 'Village'), ('15', 'min')]"
1171,6888244,"[('highly', 'recommend'), ('as', 'well'), ('definitely', 'recommend')]"
1172,6895813,"[('public', 'transportation'), ('walking', 'distance'), ('minute', 'walk')]"
1173,6897078,"[('air', 'conditioning'), ('walking', 'distance'), ('within', 'walking')]"
1174,6898985,"[('Would', 'definitely'), ('away', 'from'), ('recommend', 'this')]"
1175,6900600,"[('an', 'excellent'), ('needed', 'anything'), ('with', 'all')]"
1176,6900612,"[('walking', 'distance'), ('pink', 'line'), ('This', 'Is')]"
1177,6925326,"[('if', 'you'), ('Maria', 'is'), ('clean', 'and')]"
1178,6925567,"[('grocery', 'store'), ('next', 'door'), ('walking', 'distance')]"
1179,6930974,[]
1180,6931714,"[('parking', 'passes'), ('He', 'even'), ('roof', 'top')]"
1181,6934815,"[('walking', 'distance'), ('any', 'questions'), ('street', 'parking')]"
1182,6935299,"[('blue', 'line'), ('walking', 'distance'), ('make', 'sure')]"
1183,6936695,"[('recommend', 'this'), ('Thank', 'you'), ('I', 'am')]"
1184,6939926,"[('host', 'He'), ('He', 'was'), ('Kent', 'was')]"
1185,6940725,"[('greeted', 'by'), ('as', 'described'), ('will', 'definitely')]"
1186,6953009,"[('air', 'mattress'), ('new', 'grandson'), ('public', 'transport')]"
1187,6957055,[]
1188,6957460,"[('National', 'Museum'), ('’', 't'), ('Sugar', 'Skull')]"
1189,6957805,"[('stained', 'glass'), ('electric', 'fireplace'), ('``', ""Teal''"")]"
1190,6958428,"[('Lincoln', 'Park'), ('public', 'transportation'), ('couple', 'blocks')]"
1191,6967492,"[('She', 'is'), ('a', 'great'), ('a', 'nice')]"
1192,6971002,"[('close', 'to'), ('Katy', 'was'), ('in', 'the')]"
1193,6975132,"[('exactly', 'as'), ('as', 'described'), ('highly', 'recommend')]"
1194,6975423,"[('great', 'host'), ('His', 'place'), ('in', 'his')]"
1195,6976501,"[('red', 'line'), ('walking', 'distance'), ('within', 'walking')]"
1196,6987294,"[('for', 'the')]"
1197,6990503,[]
1198,6991262,"[('make', 'sure'), ('would', 'recommend'), ('automated', 'posting')]"
1199,6992489,[]
1200,6993421,"[('Lincoln', 'Park'), ('Red', 'Line'), ('light', 'sleeper')]"
1201,6994290,"[('90', 'Miles'), ('Logan', 'Square'), ('walking', 'distance')]"
1202,7002438,[]
1203,7002468,"[('The', 'room'), ('Michelle', 'and')]"
1204,7004149,[]
1205,7020039,"[('walking', 'distance'), ('Old', 'Town'), ('our', 'stay')]"
1206,7022206,"[('is', 'a')]"
1207,7022457,"[('public', 'transportation'), ('within', 'walking'), ('definitely', 'recommend')]"
1208,7022703,"[('The', 'apartment'), ('and', 'he'), ('was', 'very')]"
1209,7025225,"[('Wicker', 'Park'), ('no', 'door'), ('Thank', 'you')]"
1210,7034822,"[('and', 'the')]"
1211,7036888,"[('have', 'been'), ('walking', 'distance'), ('more', 'than')]"
1212,7044056,"[('Thank', 'you'), ('at', ""Javier's""), ('when', 'we')]"
1213,7048360,"[('red', 'line'), ('walking', 'distance'), ('The', 'room')]"
1214,7062359,"[('living', 'room'), ('public', 'transportation'), ('felt', 'like')]"
1215,7064250,"[('15', 'minute'), ('blue', 'line'), ('walking', 'distance')]"
1216,7065055,"[(""Liridon's"", 'place'), ('very', 'nice'), ('The', 'room')]"
1217,7067466,"[('at', ""Margaret's""), ('We', 'had'), ('plenty', 'of')]"
1218,7070958,[]
1219,7071432,"[('walking', 'distance'), ('any', 'questions'), ('brand', 'new')]"
1220,7071593,"[('the', 'subway'), ('close', 'to'), ('the', 'bed')]"
1221,7073360,[]
1222,7074653,"[('brown', 'line'), ('train', 'station'), ('public', 'transportation')]"
1223,7074668,[]
1224,7075936,"[('an', 'amazing'), ('made', 'sure'), ('so', 'much')]"
1225,7075989,"[('we', 'had'), ('during', 'the'), ('the', 'day')]"
1226,7084894,"[('conveniently', 'located'), ('brown', 'line'), ('Walking', 'distance')]"
1227,7092873,[]
1228,7093083,[]
1229,7094014,"[('walking', 'distance'), ('’', 's'), ('red', 'line')]"
1230,7095184,"[('Wicker', 'Park'), ('meet', 'him'), ('blue', 'line')]"
1231,7095238,"[('would', 'definitely'), ('next', 'time'), ('tour', 'of')]"
1232,7096220,"[('public', 'transportation'), ('Wicker', 'Park'), ('blue', 'line')]"
1233,7097488,"[('walking', 'distance'), ('Sweet', 'Home'), ('blue', 'line')]"
1234,7115041,"[('public', 'transportation'), ('walking', 'distance'), ('come', 'back')]"
1235,7115518,"[('a', 'great')]"
1236,7116810,"[('other', 'than'), ('The', 'neighborhood'), ('as', 'we')]"
1237,7124097,"[('pink', 'line'), ('here', 'again'), ('two', 'nights')]"
1238,7127223,[]
1239,7130487,"[('I', 'would'), ('made', 'our'), ('if', 'you')]"
1240,7132740,"[('Little', 'Italy'), ('walking', 'distance'), ('Blue', 'Line')]"
1241,7148228,[]
1242,7148245,"[('public', 'transportation'), ('Even', 'though'), ('walking', 'distance')]"
1243,7150095,"[('Royal', 'Flush'), ('pink', 'line'), ('’', 's')]"
1244,7156244,"[('I', 'had'), ('Cassandra', 'was'), ('from', 'the')]"
1245,7157890,"[('walking', 'distance'), ('come', 'back'), ('not', 'far')]"
1246,7174786,"[('This', 'is'), ('in', 'Chicago'), ('house', 'is')]"
1247,7176158,"[('Logan', 'Square'), ('blue', 'line'), ('noise', 'from')]"
1248,7181476,"[('in', 'Chicago'), ('Thank', 'you'), ('This', 'is')]"
1249,7182122,"[('Brown', 'Line'), ('even', 'though'), ('public', 'transit')]"
1250,7182203,"[('train', 'station'), ('walking', 'distance'), ('his', 'sister')]"
1251,7197517,"[('I', 'would'), (""Charley's"", 'place'), ('to', 'stay')]"
1252,7197783,"[('Red', 'Line'), ('free', 'parking'), ('less', 'than')]"
1253,7202487,"[('would', 'definitely'), ('I', 'had'), ('for', 'our')]"
1254,7203650,"[('was', 'very')]"
1255,7221759,"[('light', 'sleeper'), ('walking', 'distance'), ('blue', 'line')]"
1256,7227121,"[('highly', 'recommend'), ('perfect', 'for'), ('we', 'had')]"
1257,7236778,"[('Vietnamese', 'food'), ('train', 'station'), ('public', 'transportation')]"
1258,7241090,"[('ever', 'slept'), ('Great', 'location'), (""I've"", 'ever')]"
1259,7241887,"[('next', 'time'), ('gave', 'me'), ('great', 'host')]"
1260,7242260,"[('his', 'wife'), ('They', 'were'), ('in', 'Chicago')]"
1261,7243355,"[('went', 'out'), ('green', 'line'), ('train', 'station')]"
1262,7244885,"[('There', 'were'), ('The', 'owner'), ('the', 'water')]"
1263,7256482,"[('did', 'not'), ('gave', 'us'), ('here', 'again')]"
1264,7260826,"[('Cottage', 'Grove'), ('public', 'transportation'), ('walking', 'distance')]"
1265,7264885,[]
1266,7264941,[]
1267,7272385,"[('Red', 'Line'), ('walk', 'from'), ('guest', 'room')]"
1268,7275423,"[('come', 'back'), ('make', 'sure'), ('highly', 'recommend')]"
1269,7282353,"[('get', 'around'), ('Thank', 'you'), ('time', 'using')]"
1270,7291481,"[('Uber', 'ride'), ('walking', 'distance'), ('last', 'day')]"
1271,7304165,"[('Art', 'Institute'), ('’', 's'), ('went', 'above')]"
1272,7308593,"[('my', 'mother'), ('Hyde', 'Park'), ('would', 'definitely')]"
1273,7308653,"[('Whole', 'Foods'), ('last', 'minute'), ('living', 'room')]"
1274,7309782,"[('were', 'very'), ('The', 'house'), ('was', 'clean')]"
1275,7319042,"[('massage', 'chair'), ('highly', 'recommend'), ('Highly', 'recommend')]"
1276,7327846,"[('well', 'located'), ('feel', 'welcome'), ('definitely', 'recommend')]"
1277,7330060,"[('This', 'is'), ('apartment', 'is'), ('was', 'an')]"
1278,7330664,[]
1279,7330851,"[('any', 'questions'), ('brown', 'line'), ('next', 'time')]"
1280,7331388,"[('when', 'we'), ('as', 'well'), ('this', 'place')]"
1281,7341529,"[('John', 'was')]"
1282,7347593,"[('as', 'well'), ('we', 'needed'), ('we', 'arrived')]"
1283,7347908,"[('Highly', 'recommended'), ('Wicker', 'Park'), ('blue', 'line')]"
1284,7348248,"[('wonder', 'where'), ('must', 'say'), ('two', 'people')]"
1285,7349855,"[('The', 'apartment'), ('great', 'host'), ('close', 'to')]"
1286,7358905,"[('walking', 'distance'), ('within', 'walking'), ('come', 'back')]"
1287,7359188,"[('her', 'partner'), ('exactly', 'as'), ('recommend', 'this')]"
1288,7360828,"[('Little', 'Village'), ('public', 'transportation'), ('some', 'snacks')]"
1289,7363327,"[('Trader', ""Joe's""), ('bigger', 'than'), ('blocks', 'away')]"
1290,7367489,"[('Red', 'June'), ('automated', 'posting'), ('any', 'questions')]"
1291,7370245,"[('looking', 'for'), ('The', 'apartment'), ('the', 'city')]"
1292,7370580,"[('few', 'days'), ('pink', 'line'), ('any', 'questions')]"
1293,7382294,[]
1294,7384752,"[('was', 'also'), ('the', 'city'), ('of', 'the')]"
1295,7386488,"[('Solidea', 'was')]"
1296,7389646,"[('Wrigley', 'Field'), ('here', 'again'), ('would', 'definitely')]"
1297,7389769,"[('an', 'excellent'), ('blue', 'line'), ('enjoyed', 'our')]"
1298,7395368,"[('I', 'would'), ('when', 'I'), ('close', 'to')]"
1299,7402237,[]
1300,7408812,"[('Logan', 'Square'), ('here', 'again'), ('as', 'described')]"
